co_p,crossover,elitism,gens,mu_p,select,fitness,popsize
0.7,cycle_co,True,1000,0.7,rank,8865,100
0.7,cycle_co,True,1000,0.9,tournament,8865,100
0.7,cycle_co,True,1000,0.9,rank,8865,100
0.7,cycle_co,False,100,0.1,tournament,9851,100
0.7,cycle_co,False,100,0.1,rank,9704,100
0.7,cycle_co,False,100,0.3,tournament,9145,100
0.7,cycle_co,False,100,0.3,rank,9134,100
0.7,cycle_co,False,100,0.5,tournament,9086,100
0.7,cycle_co,False,100,0.5,rank,9649,100
0.7,cycle_co,False,100,0.7,tournament,9815,100
0.7,cycle_co,False,100,0.7,rank,12841,100
0.7,cycle_co,False,100,0.9,tournament,12653,100
0.7,cycle_co,False,100,0.9,rank,15613,100
0.7,cycle_co,False,400,0.1,tournament,9829,100
0.7,cycle_co,False,400,0.1,rank,9719,100
0.7,cycle_co,False,400,0.3,tournament,9719,100
0.7,cycle_co,False,400,0.3,rank,9719,100
0.7,cycle_co,False,400,0.5,tournament,9719,100
0.7,cycle_co,False,400,0.5,rank,10059,100
0.7,cycle_co,False,400,0.7,tournament,10344,100
0.7,cycle_co,False,400,0.7,rank,13137,100
0.7,cycle_co,False,400,0.9,tournament,15001,100
0.7,cycle_co,False,400,0.9,rank,14927,100
0.7,cycle_co,False,700,0.1,tournament,9987,100
0.7,cycle_co,False,700,0.1,rank,9634,100
0.7,cycle_co,False,700,0.3,tournament,9634,100
0.7,cycle_co,False,700,0.3,rank,9634,100
0.7,cycle_co,False,700,0.5,tournament,9634,100
0.7,cycle_co,False,700,0.5,rank,10363,100
0.7,cycle_co,False,700,0.7,tournament,10674,100
0.7,cycle_co,False,700,0.7,rank,14053,100
0.7,cycle_co,False,700,0.9,tournament,13050,100
0.7,cycle_co,False,700,0.9,rank,16029,100
0.7,cycle_co,False,1000,0.1,tournament,9457,100
0.7,cycle_co,False,1000,0.1,rank,9457,100
0.7,cycle_co,False,1000,0.3,tournament,9457,100
0.7,cycle_co,False,1000,0.3,rank,9457,100
0.7,cycle_co,False,1000,0.5,tournament,9457,100
0.7,cycle_co,False,1000,0.5,rank,10322,100
0.7,cycle_co,False,1000,0.7,tournament,9797,100
0.7,cycle_co,False,1000,0.7,rank,12350,100
0.7,cycle_co,False,1000,0.9,tournament,13213,100
0.7,cycle_co,False,1000,0.9,rank,17166,100
0.7,pmx_co,True,100,0.1,tournament,11095,100
0.7,pmx_co,True,100,0.1,rank,10464,100
0.7,pmx_co,True,100,0.3,tournament,9967,100
0.7,pmx_co,True,100,0.3,rank,9939,100
0.7,pmx_co,True,100,0.5,tournament,9930,100
0.7,pmx_co,True,100,0.5,rank,9930,100
0.7,pmx_co,True,100,0.7,tournament,9930,100
0.7,pmx_co,True,100,0.7,rank,9930,100
0.7,pmx_co,True,100,0.9,tournament,9930,100
0.7,pmx_co,True,100,0.9,rank,9930,100
0.7,pmx_co,True,400,0.1,tournament,9920,100
0.7,pmx_co,True,400,0.1,rank,9668,100
0.7,pmx_co,True,400,0.3,tournament,9620,100
0.7,pmx_co,True,400,0.3,rank,9620,100
0.7,pmx_co,True,400,0.5,tournament,9620,100
0.7,pmx_co,True,400,0.5,rank,9620,100
0.7,pmx_co,True,400,0.7,tournament,9620,100
0.7,pmx_co,True,400,0.7,rank,9620,100
0.7,pmx_co,True,400,0.9,tournament,9620,100
0.7,pmx_co,True,400,0.9,rank,9620,100
0.7,pmx_co,True,700,0.1,tournament,9620,100
0.7,pmx_co,True,700,0.1,rank,9475,100
0.7,pmx_co,True,700,0.3,tournament,9475,100
0.7,pmx_co,True,700,0.3,rank,9215,100
0.7,pmx_co,True,700,0.5,tournament,9110,100
0.7,pmx_co,True,700,0.5,rank,9108,100
0.7,pmx_co,True,700,0.7,tournament,9012,100
0.7,pmx_co,True,700,0.7,rank,9012,100
0.7,pmx_co,True,700,0.9,tournament,9012,100
0.7,pmx_co,True,700,0.9,rank,9012,100
0.7,pmx_co,True,1000,0.1,tournament,8548,100
0.7,pmx_co,True,1000,0.1,rank,8537,100
0.7,pmx_co,True,1000,0.3,tournament,8537,100
0.7,pmx_co,True,1000,0.3,rank,8537,100
0.7,pmx_co,True,1000,0.5,tournament,8537,100
0.7,pmx_co,True,1000,0.5,rank,8537,100
0.7,pmx_co,True,1000,0.7,tournament,8537,100
0.7,pmx_co,True,1000,0.7,rank,8537,100
0.7,pmx_co,True,1000,0.9,tournament,8537,100
0.7,pmx_co,True,1000,0.9,rank,8537,100
0.7,pmx_co,False,100,0.1,tournament,10004,100
0.7,pmx_co,False,100,0.1,rank,9647,100
0.7,pmx_co,False,100,0.3,tournament,9279,100
0.7,pmx_co,False,100,0.3,rank,9271,100
0.7,pmx_co,False,100,0.5,tournament,9261,100
0.7,pmx_co,False,100,0.5,rank,10722,100
0.7,pmx_co,False,100,0.7,tournament,9826,100
0.7,pmx_co,False,100,0.7,rank,15603,100
0.7,pmx_co,False,100,0.9,tournament,13766,100
0.7,pmx_co,False,100,0.9,rank,18767,100
0.7,pmx_co,False,400,0.1,tournament,10007,100
0.7,pmx_co,False,400,0.1,rank,9953,100
0.7,pmx_co,False,400,0.3,tournament,9356,100
0.7,pmx_co,False,400,0.3,rank,9356,100
0.7,pmx_co,False,400,0.5,tournament,9356,100
0.7,pmx_co,False,400,0.5,rank,14426,100
0.7,pmx_co,False,400,0.7,tournament,10031,100
0.7,pmx_co,False,400,0.7,rank,15817,100
0.7,pmx_co,False,400,0.9,tournament,13819,100
0.7,pmx_co,False,400,0.9,rank,20787,100
0.7,pmx_co,False,700,0.1,tournament,10457,100
0.7,pmx_co,False,700,0.1,rank,10404,100
0.7,pmx_co,False,700,0.3,tournament,10404,100
0.7,pmx_co,False,700,0.3,rank,10404,100
0.7,pmx_co,False,700,0.5,tournament,10404,100
0.7,pmx_co,False,700,0.5,rank,14254,100
0.7,pmx_co,False,700,0.7,tournament,11281,100
0.7,pmx_co,False,700,0.7,rank,18433,100
0.7,pmx_co,False,700,0.9,tournament,15929,100
0.7,pmx_co,False,700,0.9,rank,20934,100
0.7,pmx_co,False,1000,0.1,tournament,9105,100
0.7,pmx_co,False,1000,0.1,rank,9105,100
0.7,pmx_co,False,1000,0.3,tournament,9105,100
0.7,pmx_co,False,1000,0.3,rank,9105,100
0.7,pmx_co,False,1000,0.5,tournament,9105,100
0.7,pmx_co,False,1000,0.5,rank,12836,100
0.7,pmx_co,False,1000,0.7,tournament,9937,100
0.7,pmx_co,False,1000,0.7,rank,17300,100
0.7,pmx_co,False,1000,0.9,tournament,12789,100
0.7,pmx_co,False,1000,0.9,rank,21015,100
0.9,cycle_co,True,100,0.1,tournament,12752,100
0.9,cycle_co,True,100,0.1,rank,11434,100
0.9,cycle_co,True,100,0.3,tournament,10516,100
0.9,cycle_co,True,100,0.3,rank,10163,100
0.9,cycle_co,True,100,0.5,tournament,9565,100
0.9,cycle_co,True,100,0.5,rank,9548,100
0.9,cycle_co,True,100,0.7,tournament,9533,100
0.9,cycle_co,True,100,0.7,rank,9533,100
0.9,cycle_co,True,100,0.9,tournament,9531,100
0.9,cycle_co,True,100,0.9,rank,9531,100
0.9,cycle_co,True,400,0.1,tournament,9531,100
0.9,cycle_co,True,400,0.1,rank,9531,100
0.9,cycle_co,True,400,0.3,tournament,9531,100
0.9,cycle_co,True,400,0.3,rank,9531,100
0.9,cycle_co,True,400,0.5,tournament,9531,100
0.9,cycle_co,True,400,0.5,rank,9519,100
0.9,cycle_co,True,400,0.7,tournament,9512,100
0.9,cycle_co,True,400,0.7,rank,9512,100
0.9,cycle_co,True,400,0.9,tournament,9512,100
0.9,cycle_co,True,400,0.9,rank,9512,100
0.9,cycle_co,True,700,0.1,tournament,9512,100
0.9,cycle_co,True,700,0.1,rank,9512,100
0.9,cycle_co,True,700,0.3,tournament,9512,100
0.9,cycle_co,True,700,0.3,rank,9512,100
0.9,cycle_co,True,700,0.5,tournament,9512,100
0.9,cycle_co,True,700,0.5,rank,9512,100
0.9,cycle_co,True,700,0.7,tournament,9512,100
0.9,cycle_co,True,700,0.7,rank,9512,100
0.9,cycle_co,True,700,0.9,tournament,9419,100
0.9,cycle_co,True,700,0.9,rank,9419,100
0.9,cycle_co,True,1000,0.1,tournament,9419,100
0.9,cycle_co,True,1000,0.1,rank,9419,100
0.9,cycle_co,True,1000,0.3,tournament,9419,100
0.9,cycle_co,True,1000,0.3,rank,9419,100
0.9,cycle_co,True,1000,0.5,tournament,9419,100
0.9,cycle_co,True,1000,0.5,rank,9419,100
0.9,cycle_co,True,1000,0.7,tournament,9419,100
0.9,cycle_co,True,1000,0.7,rank,9419,100
0.9,cycle_co,True,1000,0.9,tournament,9413,100
0.9,cycle_co,True,1000,0.9,rank,9413,100
0.9,cycle_co,False,100,0.1,tournament,9387,100
0.9,cycle_co,False,100,0.1,rank,9387,100
0.9,cycle_co,False,100,0.3,tournament,9370,100
0.9,cycle_co,False,100,0.3,rank,9370,100
0.9,cycle_co,False,100,0.5,tournament,9334,100
0.9,cycle_co,False,100,0.5,rank,9334,100
0.9,cycle_co,False,100,0.7,tournament,9334,100
0.9,cycle_co,False,100,0.7,rank,10030,100
0.9,cycle_co,False,100,0.9,tournament,9497,100
0.9,cycle_co,False,100,0.9,rank,12546,100
0.9,cycle_co,False,400,0.1,tournament,9382,100
0.9,cycle_co,False,400,0.1,rank,9382,100
0.9,cycle_co,False,400,0.3,tournament,9382,100
0.9,cycle_co,False,400,0.3,rank,9382,100
0.9,cycle_co,False,400,0.5,tournament,9382,100
0.9,cycle_co,False,400,0.5,rank,9412,100
0.9,cycle_co,False,400,0.7,tournament,9326,100
0.9,cycle_co,False,400,0.7,rank,10830,100
0.9,cycle_co,False,400,0.9,tournament,9318,100
0.9,cycle_co,False,400,0.9,rank,14369,100
0.9,cycle_co,False,700,0.1,tournament,10231,100
0.9,cycle_co,False,700,0.1,rank,9749,100
0.9,cycle_co,False,700,0.3,tournament,9666,100
0.9,cycle_co,False,700,0.3,rank,9666,100
0.9,cycle_co,False,700,0.5,tournament,9666,100
0.9,cycle_co,False,700,0.5,rank,9719,100
0.9,cycle_co,False,700,0.7,tournament,9672,100
0.9,cycle_co,False,700,0.7,rank,11093,100
0.9,cycle_co,False,700,0.9,tournament,9097,100
0.9,cycle_co,False,700,0.9,rank,14428,100
0.9,cycle_co,False,1000,0.1,tournament,9477,100
0.9,cycle_co,False,1000,0.1,rank,9477,100
0.9,cycle_co,False,1000,0.3,tournament,9477,100
0.9,cycle_co,False,1000,0.3,rank,9477,100
0.9,cycle_co,False,1000,0.5,tournament,9477,100
0.9,cycle_co,False,1000,0.5,rank,9664,100
0.9,cycle_co,False,1000,0.7,tournament,9477,100
0.9,cycle_co,False,1000,0.7,rank,11085,100
0.9,cycle_co,False,1000,0.9,tournament,9269,100
0.9,cycle_co,False,1000,0.9,rank,14658,100
0.9,pmx_co,True,100,0.1,tournament,10666,100
0.9,pmx_co,True,100,0.1,rank,10331,100
0.9,pmx_co,True,100,0.3,tournament,10142,100
0.9,pmx_co,True,100,0.3,rank,10142,100
0.9,pmx_co,True,100,0.5,tournament,10142,100
0.9,pmx_co,True,100,0.5,rank,10142,100
0.9,pmx_co,True,100,0.7,tournament,10142,100
0.9,pmx_co,True,100,0.7,rank,10142,100
0.9,pmx_co,True,100,0.9,tournament,10142,100
0.9,pmx_co,True,100,0.9,rank,10142,100
0.9,pmx_co,True,400,0.1,tournament,10142,100
0.9,pmx_co,True,400,0.1,rank,10142,100
0.9,pmx_co,True,400,0.3,tournament,10142,100
0.9,pmx_co,True,400,0.3,rank,10139,100
0.9,pmx_co,True,400,0.5,tournament,10139,100
0.9,pmx_co,True,400,0.5,rank,9988,100
0.9,pmx_co,True,400,0.7,tournament,9648,100
0.9,pmx_co,True,400,0.7,rank,9648,100
0.9,pmx_co,True,400,0.9,tournament,9648,100
0.9,pmx_co,True,400,0.9,rank,9648,100
0.9,pmx_co,True,700,0.1,tournament,9648,100
0.9,pmx_co,True,700,0.1,rank,9648,100
0.9,pmx_co,True,700,0.3,tournament,9648,100
0.9,pmx_co,True,700,0.3,rank,9598,100
0.9,pmx_co,True,700,0.5,tournament,9598,100
0.9,pmx_co,True,700,0.5,rank,9598,100
0.9,pmx_co,True,700,0.7,tournament,9598,100
0.9,pmx_co,True,700,0.7,rank,9598,100
0.9,pmx_co,True,700,0.9,tournament,9498,100
0.9,pmx_co,True,700,0.9,rank,9498,100
0.9,pmx_co,True,1000,0.1,tournament,9498,100
0.9,pmx_co,True,1000,0.1,rank,9498,100
0.9,pmx_co,True,1000,0.3,tournament,9498,100
0.9,pmx_co,True,1000,0.3,rank,9498,100
0.9,pmx_co,True,1000,0.5,tournament,9498,100
0.9,pmx_co,True,1000,0.5,rank,9498,100
0.9,pmx_co,True,1000,0.7,tournament,9498,100
0.9,pmx_co,True,1000,0.7,rank,9498,100
0.9,pmx_co,True,1000,0.9,tournament,9216,100
0.9,pmx_co,True,1000,0.9,rank,9216,100
0.9,pmx_co,False,100,0.1,tournament,9216,100
0.9,pmx_co,False,100,0.1,rank,9216,100
0.9,pmx_co,False,100,0.3,tournament,9216,100
0.9,pmx_co,False,100,0.3,rank,9216,100
0.9,pmx_co,False,100,0.5,tournament,9216,100
0.9,pmx_co,False,100,0.5,rank,9314,100
0.9,pmx_co,False,100,0.7,tournament,9216,100
0.9,pmx_co,False,100,0.7,rank,13719,100
0.9,pmx_co,False,100,0.9,tournament,9772,100
0.9,pmx_co,False,100,0.9,rank,18128,100
0.9,pmx_co,False,400,0.1,tournament,9825,100
0.9,pmx_co,False,400,0.1,rank,9798,100
0.9,pmx_co,False,400,0.3,tournament,9798,100
0.9,pmx_co,False,400,0.3,rank,9798,100
0.9,pmx_co,False,400,0.5,tournament,9798,100
0.9,pmx_co,False,400,0.5,rank,11620,100
0.9,pmx_co,False,400,0.7,tournament,8938,100
0.9,pmx_co,False,400,0.7,rank,16592,100
0.9,pmx_co,False,400,0.9,tournament,9191,100
0.9,pmx_co,False,400,0.9,rank,18418,100
0.9,pmx_co,False,700,0.1,tournament,10710,100
0.9,pmx_co,False,700,0.1,rank,10710,100
0.9,pmx_co,False,700,0.3,tournament,10710,100
0.9,pmx_co,False,700,0.3,rank,10710,100
0.9,pmx_co,False,700,0.5,tournament,10710,100
0.9,pmx_co,False,700,0.5,rank,11554,100
0.9,pmx_co,False,700,0.7,tournament,9582,100
0.9,pmx_co,False,700,0.7,rank,16233,100
0.9,pmx_co,False,700,0.9,tournament,8722,100
0.9,pmx_co,False,700,0.9,rank,17628,100
0.9,pmx_co,False,1000,0.1,tournament,9931,100
0.9,pmx_co,False,1000,0.1,rank,9931,100
0.9,pmx_co,False,1000,0.3,tournament,9912,100
0.9,pmx_co,False,1000,0.3,rank,9912,100
0.9,pmx_co,False,1000,0.5,tournament,9912,100
0.9,pmx_co,False,1000,0.5,rank,9913,100
0.9,pmx_co,False,1000,0.7,tournament,8605,100
0.9,pmx_co,False,1000,0.7,rank,15270,100
0.9,pmx_co,False,1000,0.9,tournament,9222,100
0.9,pmx_co,False,1000,0.9,rank,18970,100
